timestamp,hr
00.000,89.75
01.000,89.6
02.000,89.4
03.000,89.22
04.000,89.07
05.000,88.93
06.000,88.8
07.000,88.68
08.000,88.6
09.000,88.53
10.000,88.53
11.000,88.5
12.000,88.43
13.000,88.33
14.000,88.28
15.000,88.25
16.000,88.18
17.000,88.1
18.000,88.02
19.000,87.97
20.000,87.98
21.000,87.98
22.000,87.98
23.000,87.98
24.000,87.98
25.000,88.02
26.000,88.03
27.000,88.02
28.000,87.97
29.000,87.93
30.000,87.92
31.000,87.9
32.000,87.87
33.000,87.83
34.000,87.8
35.000,87.82
36.000,87.82
37.000,87.82
38.000,87.82
39.000,87.83
40.000,87.88
41.000,87.92
42.000,87.98
43.000,88.03
44.000,88.03
45.000,88.02
46.000,88.0
47.000,87.97
48.000,87.95
49.000,87.95
50.000,87.93
51.000,87.93
52.000,87.95
53.000,87.93
54.000,87.88
55.000,87.87
56.000,87.87
57.000,87.85
58.000,87.82
59.000,87.77
