timestamp,hr
00.000,78.42
01.000,78.47
02.000,78.48
03.000,78.38
04.000,78.3
05.000,78.18
06.000,78.07
07.000,77.97
08.000,77.85
09.000,77.77
10.000,77.7
11.000,77.58
12.000,77.47
13.000,77.33
14.000,77.27
15.000,77.22
16.000,77.17
17.000,77.13
18.000,77.17
19.000,77.18
20.000,77.23
21.000,77.25
22.000,77.22
23.000,77.25
24.000,77.32
25.000,77.42
26.000,77.52
27.000,77.43
28.000,77.33
29.000,77.18
30.000,76.93
31.000,76.62
32.000,76.35
33.000,76.27
34.000,76.22
35.000,76.22
36.000,76.13
37.000,76.12
38.000,76.0
39.000,75.88
40.000,75.8
41.000,75.77
42.000,75.75
43.000,75.72
44.000,75.67
45.000,75.63
46.000,75.58
47.000,75.53
48.000,75.47
49.000,75.4
50.000,75.33
51.000,75.13
52.000,74.73
53.000,74.32
54.000,73.92
55.000,73.5
56.000,73.17
57.000,73.03
58.000,73.03
59.000,73.12
