timestamp,hr
00.000,83.9
01.000,84.0
02.000,84.0
03.000,83.98
04.000,83.95
05.000,83.9
06.000,83.87
07.000,83.83
08.000,83.82
09.000,83.83
10.000,83.83
11.000,83.83
12.000,83.85
13.000,83.87
14.000,83.87
15.000,83.85
16.000,83.83
17.000,83.78
18.000,83.7
19.000,83.72
20.000,83.7
21.000,83.68
22.000,83.65
23.000,83.62
24.000,83.6
25.000,83.55
26.000,83.45
27.000,83.33
28.000,83.22
29.000,83.12
30.000,83.02
31.000,82.93
32.000,82.83
33.000,82.75
34.000,82.75
35.000,82.73
36.000,82.67
37.000,82.57
38.000,82.42
39.000,82.2
40.000,81.98
41.000,81.75
42.000,81.52
43.000,81.27
44.000,81.1
45.000,80.93
46.000,80.78
47.000,80.67
48.000,80.68
49.000,80.73
50.000,80.73
51.000,80.72
52.000,80.63
53.000,80.53
54.000,80.42
55.000,80.27
56.000,80.13
57.000,80.02
58.000,79.97
59.000,79.85
