timestamp,hr
00.000,104.63
01.000,104.53
02.000,104.45
03.000,104.33
04.000,104.23
05.000,104.08
06.000,103.92
07.000,103.82
08.000,103.72
09.000,103.67
10.000,103.63
11.000,103.6
12.000,103.53
13.000,103.45
14.000,103.27
15.000,103.0
16.000,102.73
17.000,102.5
18.000,102.25
19.000,101.98
20.000,101.75
21.000,101.55
22.000,101.37
23.000,101.2
24.000,101.05
25.000,100.92
26.000,100.83
27.000,100.85
28.000,100.83
29.000,100.78
30.000,100.75
31.000,100.68
32.000,100.63
33.000,100.53
34.000,100.45
35.000,100.35
36.000,100.23
37.000,100.15
38.000,99.97
39.000,99.77
40.000,99.53
41.000,99.33
42.000,99.15
43.000,98.88
44.000,98.62
45.000,98.38
46.000,98.17
47.000,97.92
48.000,97.7
49.000,97.47
50.000,97.27
51.000,97.08
52.000,96.92
53.000,96.77
54.000,96.67
55.000,96.63
56.000,96.62
57.000,96.55
58.000,96.52
59.000,96.48
