timestamp,hr
00.000,79.25
01.000,79.82
02.000,80.35
03.000,80.88
04.000,81.18
05.000,81.47
06.000,81.73
07.000,81.97
08.000,82.2
09.000,82.33
10.000,82.35
11.000,82.37
12.000,82.42
13.000,82.5
14.000,82.63
15.000,82.78
16.000,82.9
17.000,83.13
18.000,83.33
19.000,83.58
20.000,83.8
21.000,84.02
22.000,84.23
23.000,84.62
24.000,84.95
25.000,85.38
26.000,85.82
27.000,86.17
28.000,86.37
29.000,86.43
30.000,86.6
31.000,86.52
32.000,86.25
33.000,85.97
34.000,85.7
35.000,85.38
36.000,85.1
37.000,84.78
38.000,85.1
39.000,84.72
40.000,84.17
41.000,83.65
42.000,83.7
43.000,83.73
44.000,83.75
45.000,83.72
46.000,83.67
47.000,83.68
48.000,83.6
49.000,83.48
50.000,83.38
51.000,83.25
52.000,83.18
53.000,83.0
54.000,82.77
55.000,82.52
56.000,82.3
57.000,82.08
58.000,82.45
59.000,82.83
