timestamp,hr
00.000,84.02
01.000,83.78
02.000,83.77
03.000,83.75
04.000,83.73
05.000,83.73
06.000,83.73
07.000,83.8
08.000,83.82
09.000,83.8
10.000,83.78
11.000,83.77
12.000,83.72
13.000,83.67
14.000,83.6
15.000,83.53
16.000,83.47
17.000,83.38
18.000,83.32
19.000,83.28
20.000,83.27
21.000,83.28
22.000,83.33
23.000,83.42
24.000,83.52
25.000,83.65
26.000,83.78
27.000,83.87
28.000,83.92
29.000,83.92
30.000,83.9
31.000,83.97
32.000,84.02
33.000,84.08
34.000,84.15
35.000,84.23
36.000,84.3
37.000,84.38
38.000,84.48
39.000,84.6
40.000,84.75
41.000,84.88
42.000,85.1
43.000,85.28
44.000,85.32
45.000,85.35
46.000,85.37
47.000,85.35
48.000,85.3
49.000,85.23
50.000,85.17
51.000,85.12
52.000,85.1
53.000,85.1
54.000,85.15
55.000,85.22
56.000,85.32
57.000,85.45
58.000,85.57
59.000,85.67
