timestamp,hr
00.000,91.87
01.000,91.88
02.000,91.88
03.000,91.88
04.000,91.93
05.000,91.93
06.000,91.9
07.000,91.83
08.000,91.77
09.000,91.68
10.000,91.63
11.000,91.57
12.000,91.52
13.000,91.52
14.000,91.52
15.000,91.5
16.000,91.48
17.000,91.45
18.000,91.37
19.000,91.3
20.000,91.23
21.000,91.17
22.000,91.03
23.000,90.95
24.000,90.87
25.000,90.77
26.000,90.67
27.000,90.58
28.000,90.42
29.000,90.3
30.000,90.22
31.000,90.13
32.000,90.07
33.000,90.02
34.000,89.98
35.000,89.93
36.000,89.85
37.000,89.8
38.000,89.78
39.000,89.75
40.000,89.65
41.000,89.55
42.000,89.48
43.000,89.43
44.000,89.55
45.000,89.7
46.000,89.87
47.000,90.03
48.000,90.27
49.000,90.45
50.000,90.65
51.000,90.85
52.000,91.02
53.000,91.13
54.000,91.23
55.000,91.33
56.000,91.43
57.000,91.57
58.000,91.72
59.000,91.83
