timestamp,hr
00.000,86.48
01.000,86.58
02.000,86.75
03.000,86.97
04.000,87.25
05.000,87.52
06.000,87.87
07.000,88.2
08.000,88.55
09.000,88.92
10.000,89.23
11.000,89.57
12.000,89.88
13.000,90.18
14.000,90.52
15.000,90.72
16.000,90.95
17.000,91.15
18.000,91.32
19.000,91.45
20.000,91.58
21.000,91.77
22.000,91.93
23.000,92.08
24.000,92.25
25.000,92.42
26.000,92.58
27.000,92.68
28.000,92.72
29.000,92.57
30.000,92.42
31.000,92.27
32.000,92.08
33.000,91.78
34.000,91.48
35.000,91.18
36.000,90.87
37.000,90.57
38.000,90.28
39.000,89.95
40.000,89.67
41.000,89.35
42.000,89.02
43.000,88.72
44.000,88.38
45.000,88.07
46.000,87.73
47.000,87.48
48.000,87.2
49.000,86.9
50.000,86.62
51.000,86.38
52.000,86.2
53.000,86.07
54.000,86.12
55.000,86.18
56.000,86.27
57.000,86.37
58.000,86.42
59.000,86.48
