timestamp,hr
00.000,70.18
01.000,70.15
02.000,70.07
03.000,69.98
04.000,69.93
05.000,69.9
06.000,69.88
07.000,69.83
08.000,69.87
09.000,69.92
10.000,69.98
11.000,70.03
12.000,70.08
13.000,70.1
14.000,70.12
15.000,70.08
16.000,70.0
17.000,69.97
18.000,70.03
19.000,70.08
20.000,70.13
21.000,70.15
22.000,70.15
23.000,70.15
24.000,70.13
25.000,70.17
26.000,70.22
27.000,70.33
28.000,70.38
29.000,70.45
30.000,70.53
31.000,70.62
32.000,70.72
33.000,70.73
34.000,70.73
35.000,70.7
36.000,70.65
37.000,70.6
38.000,70.53
39.000,70.48
40.000,70.4
41.000,70.45
42.000,70.48
43.000,70.48
44.000,70.47
45.000,70.48
46.000,70.57
47.000,70.65
48.000,70.73
49.000,70.83
50.000,70.87
51.000,70.82
52.000,70.82
53.000,70.85
54.000,70.9
55.000,70.83
56.000,70.75
57.000,70.67
58.000,70.68
59.000,70.68
