timestamp,hr
00.000,89.62
01.000,89.48
02.000,89.35
03.000,89.22
04.000,89.08
05.000,88.97
06.000,88.7
07.000,88.42
08.000,88.1
09.000,87.75
10.000,87.47
11.000,87.18
12.000,86.88
13.000,86.57
14.000,86.23
15.000,86.07
16.000,85.93
17.000,85.77
18.000,85.63
19.000,85.52
20.000,85.43
21.000,85.37
22.000,85.32
23.000,85.3
24.000,85.33
25.000,85.38
26.000,85.43
27.000,85.53
28.000,85.65
29.000,85.8
30.000,85.98
31.000,86.18
32.000,86.38
33.000,86.53
34.000,86.65
35.000,86.78
36.000,86.92
37.000,87.08
38.000,87.27
39.000,87.47
40.000,87.68
41.000,87.88
42.000,88.03
43.000,88.22
44.000,88.33
45.000,88.45
46.000,88.6
47.000,88.7
48.000,88.75
49.000,88.78
50.000,88.8
51.000,88.8
52.000,88.82
53.000,88.87
54.000,88.92
55.000,88.98
56.000,89.08
57.000,89.2
58.000,89.35
59.000,89.53
