timestamp,hr
00.000,80.82
01.000,80.83
02.000,80.88
03.000,80.97
04.000,81.07
05.000,81.18
06.000,81.35
07.000,81.45
08.000,81.6
09.000,81.72
10.000,81.78
11.000,81.82
12.000,81.82
13.000,81.78
14.000,81.7
15.000,81.62
16.000,81.55
17.000,81.52
18.000,81.52
19.000,81.55
20.000,81.6
21.000,81.55
22.000,81.5
23.000,81.45
24.000,81.4
25.000,81.32
26.000,81.22
27.000,81.07
28.000,80.92
29.000,80.73
30.000,80.55
31.000,80.38
32.000,80.18
33.000,79.98
34.000,79.8
35.000,79.6
36.000,79.4
37.000,79.15
38.000,78.92
39.000,78.67
40.000,78.37
41.000,78.13
42.000,77.97
43.000,77.82
44.000,77.67
45.000,77.57
46.000,77.55
47.000,77.62
48.000,77.68
49.000,77.75
50.000,77.77
51.000,77.73
52.000,77.67
53.000,77.53
54.000,77.37
55.000,77.15
56.000,76.93
57.000,76.75
58.000,76.55
59.000,76.3
