timestamp,hr
00.000,85.77
01.000,85.92
02.000,86.08
03.000,86.23
04.000,86.33
05.000,86.42
06.000,86.5
07.000,86.48
08.000,86.53
09.000,86.62
10.000,86.7
11.000,86.78
12.000,86.93
13.000,87.1
14.000,87.27
15.000,87.43
16.000,87.6
17.000,87.77
18.000,87.92
19.000,88.03
20.000,88.13
21.000,88.23
22.000,88.32
23.000,88.37
24.000,88.4
25.000,88.4
26.000,88.4
27.000,88.42
28.000,88.43
29.000,88.48
30.000,88.57
31.000,88.57
32.000,88.6
33.000,88.63
34.000,88.68
35.000,88.73
36.000,88.8
37.000,88.85
38.000,88.85
39.000,88.82
40.000,88.77
41.000,88.72
42.000,88.58
43.000,88.48
44.000,88.57
45.000,88.65
46.000,88.75
47.000,88.88
48.000,89.02
49.000,89.15
50.000,89.27
51.000,89.35
52.000,89.38
53.000,89.42
54.000,89.43
55.000,89.43
56.000,89.43
57.000,89.35
58.000,89.27
59.000,89.17
