timestamp,hr
00.000,65.9
01.000,66.07
02.000,66.3
03.000,66.52
04.000,66.73
05.000,66.97
06.000,67.17
07.000,67.4
08.000,67.68
09.000,67.83
10.000,68.05
11.000,68.23
12.000,68.37
13.000,68.5
14.000,68.63
15.000,68.75
16.000,68.82
17.000,68.9
18.000,69.02
19.000,69.17
20.000,69.33
21.000,69.53
22.000,69.75
23.000,70.0
24.000,70.23
25.000,70.5
26.000,70.75
27.000,70.85
28.000,71.02
29.000,71.2
30.000,71.43
31.000,71.43
32.000,71.23
33.000,71.05
34.000,70.88
35.000,70.73
36.000,70.53
37.000,70.35
38.000,70.17
39.000,70.0
40.000,69.82
41.000,69.68
42.000,69.55
43.000,69.42
44.000,69.32
45.000,69.23
46.000,69.15
47.000,69.05
48.000,68.93
49.000,68.82
50.000,68.68
51.000,68.53
52.000,68.35
53.000,68.2
54.000,68.05
55.000,67.95
56.000,67.8
57.000,67.63
58.000,67.47
59.000,67.28
