timestamp,hr
00.000,78.32
01.000,78.13
02.000,78.07
03.000,78.0
04.000,77.95
05.000,77.92
06.000,77.95
07.000,78.02
08.000,78.1
09.000,78.22
10.000,78.38
11.000,78.6
12.000,78.82
13.000,78.95
14.000,79.1
15.000,79.32
16.000,79.53
17.000,79.7
18.000,79.85
19.000,79.97
20.000,80.05
21.000,79.98
22.000,79.93
23.000,79.9
24.000,79.87
25.000,79.85
26.000,79.85
27.000,79.88
28.000,79.88
29.000,79.85
30.000,79.83
31.000,79.8
32.000,79.78
33.000,79.78
34.000,79.83
35.000,79.87
36.000,79.92
37.000,80.0
38.000,79.97
39.000,79.93
40.000,79.9
41.000,79.87
42.000,79.85
43.000,79.83
44.000,79.82
45.000,79.87
46.000,79.9
47.000,79.87
48.000,79.82
49.000,79.8
50.000,79.8
51.000,79.82
52.000,79.85
53.000,79.92
54.000,80.05
55.000,80.18
56.000,80.32
57.000,80.45
58.000,80.58
59.000,80.72
