timestamp,hr
00.000,80.47
01.000,80.52
02.000,80.55
03.000,80.55
04.000,80.52
05.000,80.48
06.000,80.47
07.000,80.45
08.000,80.47
09.000,80.57
10.000,80.6
11.000,80.68
12.000,80.8
13.000,81.07
14.000,81.33
15.000,81.6
16.000,81.83
17.000,82.02
18.000,82.15
19.000,82.28
20.000,82.38
21.000,82.47
22.000,82.55
23.000,82.63
24.000,82.72
25.000,82.8
26.000,82.87
27.000,82.9
28.000,82.9
29.000,82.9
30.000,82.87
31.000,82.83
32.000,82.8
33.000,82.78
34.000,82.8
35.000,82.78
36.000,82.8
37.000,82.82
38.000,82.78
39.000,82.73
40.000,82.62
41.000,82.5
42.000,82.28
43.000,82.08
44.000,81.9
45.000,81.73
46.000,81.58
47.000,81.43
48.000,81.28
49.000,81.12
50.000,80.97
51.000,80.83
52.000,80.7
53.000,80.6
54.000,80.53
55.000,80.5
56.000,80.5
57.000,80.53
58.000,80.58
59.000,80.63
