timestamp,hr
00.000,83.35
01.000,83.17
02.000,82.97
03.000,82.82
04.000,82.67
05.000,82.32
06.000,82.0
07.000,81.92
08.000,81.83
09.000,81.77
10.000,81.68
11.000,81.62
12.000,81.57
13.000,81.57
14.000,81.58
15.000,81.6
16.000,81.63
17.000,81.72
18.000,81.82
19.000,81.9
20.000,81.98
21.000,82.1
22.000,82.23
23.000,82.55
24.000,82.9
25.000,83.27
26.000,83.63
27.000,83.93
28.000,84.27
29.000,84.5
30.000,84.77
31.000,85.03
32.000,85.28
33.000,85.5
34.000,85.8
35.000,85.97
36.000,86.25
37.000,86.45
38.000,86.6
39.000,86.77
40.000,86.95
41.000,87.12
42.000,87.25
43.000,87.32
44.000,87.2
45.000,87.1
46.000,86.97
47.000,86.88
48.000,86.78
49.000,86.8
50.000,86.75
51.000,86.63
52.000,86.55
53.000,86.48
54.000,86.43
55.000,86.45
56.000,86.58
57.000,86.8
58.000,87.0
59.000,87.25
