timestamp,hr
00.000,77.07
01.000,76.9
02.000,76.73
03.000,76.47
04.000,76.22
05.000,76.0
06.000,75.82
07.000,75.63
08.000,75.48
09.000,75.37
10.000,75.28
11.000,75.07
12.000,74.85
13.000,74.63
14.000,74.43
15.000,74.25
16.000,74.08
17.000,73.93
18.000,73.82
19.000,73.73
20.000,73.7
21.000,73.68
22.000,73.67
23.000,73.67
24.000,73.67
25.000,73.67
26.000,73.65
27.000,73.62
28.000,73.58
29.000,73.57
30.000,73.57
31.000,73.55
32.000,73.53
33.000,73.5
34.000,73.47
35.000,73.45
36.000,73.43
37.000,73.42
38.000,73.4
39.000,73.35
40.000,73.28
41.000,73.2
42.000,73.12
43.000,72.97
44.000,72.78
45.000,72.6
46.000,72.45
47.000,72.32
48.000,72.22
49.000,72.12
50.000,72.02
51.000,71.87
52.000,71.78
53.000,71.67
54.000,71.57
55.000,71.43
56.000,71.42
57.000,71.38
58.000,71.37
59.000,71.42
