timestamp,hr
00.000,84.43
01.000,84.5
02.000,84.57
03.000,84.65
04.000,84.78
05.000,84.9
06.000,84.95
07.000,84.9
08.000,84.72
09.000,84.55
10.000,84.3
11.000,84.05
12.000,83.75
13.000,83.42
14.000,83.05
15.000,82.67
16.000,82.22
17.000,81.82
18.000,81.4
19.000,81.0
20.000,80.6
21.000,80.27
22.000,79.95
23.000,79.7
24.000,79.45
25.000,79.22
26.000,79.03
27.000,78.9
28.000,78.85
29.000,78.77
30.000,78.65
31.000,78.57
32.000,78.48
33.000,78.42
34.000,78.35
35.000,78.32
36.000,78.35
37.000,78.32
38.000,78.35
39.000,78.35
40.000,78.35
41.000,78.33
42.000,78.35
43.000,78.35
44.000,78.52
45.000,78.63
46.000,78.63
47.000,78.57
48.000,78.52
49.000,78.52
50.000,78.4
51.000,78.33
52.000,78.27
53.000,78.25
54.000,78.27
55.000,78.3
56.000,78.3
57.000,78.37
58.000,78.37
59.000,78.32
