timestamp,hr
00.000,89.5
01.000,89.48
02.000,89.48
03.000,89.5
04.000,89.5
05.000,89.53
06.000,89.45
07.000,89.4
08.000,89.32
09.000,89.22
10.000,89.1
11.000,89.13
12.000,89.2
13.000,89.22
14.000,89.23
15.000,89.25
16.000,89.23
17.000,89.22
18.000,89.22
19.000,89.1
20.000,89.0
21.000,88.92
22.000,88.85
23.000,88.8
24.000,88.75
25.000,88.7
26.000,88.63
27.000,88.57
28.000,88.55
29.000,88.53
30.000,88.48
31.000,88.42
32.000,88.33
33.000,88.22
34.000,88.13
35.000,88.05
36.000,87.92
37.000,87.77
38.000,87.68
39.000,87.58
40.000,87.47
41.000,87.35
42.000,87.25
43.000,87.03
44.000,86.75
45.000,86.48
46.000,86.3
47.000,86.08
48.000,85.87
49.000,85.67
50.000,85.53
51.000,85.4
52.000,85.27
53.000,85.33
54.000,85.4
55.000,85.55
56.000,85.65
57.000,85.8
58.000,85.97
59.000,86.13
