timestamp,hr
00.000,72.9
01.000,73.0
02.000,73.08
03.000,73.22
04.000,73.4
05.000,73.55
06.000,73.7
07.000,73.85
08.000,73.98
09.000,74.05
10.000,74.22
11.000,74.33
12.000,74.4
13.000,74.37
14.000,74.28
15.000,74.13
16.000,74.02
17.000,73.87
18.000,73.72
19.000,73.6
20.000,73.5
21.000,73.42
22.000,73.33
23.000,73.25
24.000,73.18
25.000,73.12
26.000,73.05
27.000,73.0
28.000,73.0
29.000,73.02
30.000,73.0
31.000,73.02
32.000,73.03
33.000,72.98
34.000,72.95
35.000,72.8
36.000,72.63
37.000,72.47
38.000,72.38
39.000,72.27
40.000,72.28
41.000,72.25
42.000,72.25
43.000,72.23
44.000,72.3
45.000,72.38
46.000,72.45
47.000,72.47
48.000,72.52
49.000,72.58
50.000,72.67
51.000,72.75
52.000,72.85
53.000,72.98
54.000,73.1
55.000,73.23
56.000,73.4
57.000,73.53
58.000,73.65
59.000,73.77
