timestamp,hr
00.000,75.1
01.000,75.03
02.000,74.93
03.000,74.85
04.000,74.82
05.000,74.72
06.000,74.6
07.000,74.38
08.000,74.18
09.000,73.93
10.000,73.67
11.000,73.45
12.000,73.1
13.000,72.73
14.000,72.4
15.000,72.1
16.000,71.72
17.000,71.37
18.000,71.02
19.000,70.65
20.000,70.32
21.000,69.93
22.000,69.53
23.000,69.15
24.000,68.82
25.000,68.57
26.000,68.23
27.000,67.9
28.000,67.55
29.000,67.23
30.000,66.93
31.000,66.8
32.000,66.65
33.000,66.47
34.000,66.25
35.000,66.07
36.000,65.88
37.000,65.7
38.000,65.48
39.000,65.35
40.000,65.15
41.000,65.0
42.000,64.88
43.000,64.75
44.000,64.58
45.000,64.42
46.000,64.15
47.000,63.95
48.000,63.87
49.000,63.72
50.000,63.53
51.000,63.37
52.000,63.25
53.000,63.12
54.000,63.02
55.000,63.18
56.000,63.43
57.000,63.57
58.000,63.72
59.000,63.85
