timestamp,hr
00.000,86.5
01.000,86.52
02.000,86.48
03.000,86.4
04.000,86.28
05.000,86.18
06.000,86.03
07.000,85.92
08.000,85.8
09.000,85.73
10.000,85.72
11.000,85.68
12.000,85.65
13.000,85.63
14.000,85.57
15.000,85.5
16.000,85.42
17.000,85.33
18.000,85.27
19.000,85.2
20.000,85.12
21.000,84.95
22.000,84.82
23.000,84.8
24.000,84.8
25.000,84.77
26.000,84.72
27.000,84.67
28.000,84.67
29.000,84.8
30.000,84.98
31.000,85.05
32.000,85.08
33.000,85.2
34.000,85.3
35.000,85.42
36.000,85.52
37.000,85.6
38.000,85.7
39.000,85.87
40.000,86.0
41.000,86.13
42.000,86.25
43.000,86.35
44.000,86.43
45.000,86.55
46.000,86.65
47.000,86.65
48.000,86.87
49.000,87.08
50.000,87.32
51.000,87.5
52.000,87.62
53.000,87.72
54.000,87.65
55.000,87.6
56.000,87.53
57.000,87.43
58.000,87.42
59.000,87.45
