timestamp,hr
00.000,83.95
01.000,83.98
02.000,83.98
03.000,84.02
04.000,83.98
05.000,84.05
06.000,84.1
07.000,84.17
08.000,84.32
09.000,84.43
10.000,84.48
11.000,84.55
12.000,84.67
13.000,84.73
14.000,84.8
15.000,84.87
16.000,84.9
17.000,84.93
18.000,84.98
19.000,85.0
20.000,84.92
21.000,84.82
22.000,84.72
23.000,84.58
24.000,84.43
25.000,84.27
26.000,84.08
27.000,83.92
28.000,83.72
29.000,83.5
30.000,83.27
31.000,83.05
32.000,82.78
33.000,82.53
34.000,82.27
35.000,81.98
36.000,81.63
37.000,81.3
38.000,81.02
39.000,80.67
40.000,80.35
41.000,80.05
42.000,79.75
43.000,79.5
44.000,79.28
45.000,79.13
46.000,78.9
47.000,78.67
48.000,78.42
49.000,78.17
50.000,77.95
51.000,77.68
52.000,77.45
53.000,77.28
54.000,77.13
55.000,77.03
56.000,77.02
57.000,77.0
58.000,77.0
59.000,76.98
