timestamp,hr
00.000,84.98
01.000,85.3
02.000,85.58
03.000,85.87
04.000,86.12
05.000,86.37
06.000,86.67
07.000,86.95
08.000,87.23
09.000,87.42
10.000,87.6
11.000,87.78
12.000,87.98
13.000,88.2
14.000,88.45
15.000,88.62
16.000,88.9
17.000,89.25
18.000,89.6
19.000,89.93
20.000,90.43
21.000,90.87
22.000,91.32
23.000,91.68
24.000,92.05
25.000,92.37
26.000,92.7
27.000,92.98
28.000,92.93
29.000,92.9
30.000,92.87
31.000,92.85
32.000,92.82
33.000,92.8
34.000,92.83
35.000,92.88
36.000,92.93
37.000,92.98
38.000,92.98
39.000,92.97
40.000,92.92
41.000,92.9
42.000,92.67
43.000,92.47
44.000,92.3
45.000,92.12
46.000,92.0
47.000,91.85
48.000,91.68
49.000,91.53
50.000,91.23
51.000,90.95
52.000,90.68
53.000,90.43
54.000,90.18
55.000,89.93
56.000,89.58
57.000,89.33
58.000,89.07
59.000,88.8
