timestamp,hr
00.000,83.02
01.000,82.58
02.000,82.23
03.000,81.98
04.000,81.72
05.000,81.4
06.000,81.08
07.000,80.78
08.000,80.48
09.000,80.2
10.000,79.87
11.000,79.57
12.000,79.27
13.000,78.98
14.000,78.68
15.000,78.43
16.000,78.2
17.000,78.07
18.000,77.93
19.000,77.85
20.000,77.88
21.000,78.02
22.000,78.1
23.000,78.17
24.000,78.15
25.000,78.12
26.000,78.08
27.000,78.05
28.000,78.02
29.000,78.0
30.000,77.97
31.000,77.95
32.000,77.98
33.000,78.0
34.000,78.03
35.000,78.08
36.000,78.12
37.000,78.12
38.000,78.03
39.000,77.9
40.000,77.78
41.000,77.77
42.000,77.73
43.000,77.65
44.000,77.53
45.000,77.43
46.000,77.37
47.000,77.3
48.000,77.22
49.000,77.15
50.000,77.08
51.000,77.03
52.000,76.98
53.000,76.97
54.000,76.97
55.000,77.0
56.000,77.12
57.000,77.23
58.000,77.35
59.000,77.48
