timestamp,hr
00.000,82.17
01.000,82.07
02.000,81.93
03.000,81.77
04.000,81.6
05.000,81.43
06.000,81.25
07.000,81.07
08.000,80.85
09.000,80.67
10.000,80.47
11.000,80.27
12.000,80.12
13.000,79.98
14.000,79.88
15.000,79.85
16.000,80.03
17.000,80.17
18.000,80.27
19.000,80.4
20.000,80.48
21.000,80.55
22.000,80.58
23.000,80.55
24.000,80.52
25.000,80.52
26.000,80.5
27.000,80.5
28.000,80.52
29.000,80.55
30.000,80.53
31.000,80.4
32.000,80.3
33.000,80.38
34.000,80.43
35.000,80.58
36.000,80.55
37.000,80.43
38.000,80.37
39.000,80.38
40.000,80.43
41.000,80.5
42.000,80.57
43.000,80.63
44.000,80.65
45.000,80.52
46.000,80.37
47.000,80.25
48.000,80.08
49.000,79.88
50.000,79.7
51.000,79.55
52.000,79.4
53.000,79.22
54.000,79.0
55.000,78.78
56.000,78.58
57.000,78.38
58.000,78.22
59.000,78.03
