timestamp,hr
00.000,73.18
01.000,72.9
02.000,72.53
03.000,72.18
04.000,71.8
05.000,71.47
06.000,71.2
07.000,70.93
08.000,70.65
09.000,70.38
10.000,70.02
11.000,69.63
12.000,69.23
13.000,68.92
14.000,68.62
15.000,68.35
16.000,68.22
17.000,68.12
18.000,68.02
19.000,67.95
20.000,67.92
21.000,67.88
22.000,67.97
23.000,68.02
24.000,68.1
25.000,68.17
26.000,68.2
27.000,68.32
28.000,68.5
29.000,68.67
30.000,68.88
31.000,69.07
32.000,69.23
33.000,69.27
34.000,69.37
35.000,69.48
36.000,69.58
37.000,69.43
38.000,69.32
39.000,69.23
40.000,69.15
41.000,69.15
42.000,69.2
43.000,69.25
44.000,69.37
45.000,69.58
46.000,69.83
47.000,70.07
48.000,70.32
49.000,70.55
50.000,70.8
51.000,71.07
52.000,71.4
53.000,71.77
54.000,72.2
55.000,72.55
56.000,72.95
57.000,73.32
58.000,73.6
59.000,73.88
