timestamp,hr
00.000,88.55
01.000,88.6
02.000,88.62
03.000,88.67
04.000,88.7
05.000,88.67
06.000,88.62
07.000,88.52
08.000,88.07
09.000,87.6
10.000,87.12
11.000,86.63
12.000,86.2
13.000,85.73
14.000,85.32
15.000,85.13
16.000,84.75
17.000,84.33
18.000,84.28
19.000,84.22
20.000,84.15
21.000,84.08
22.000,84.02
23.000,83.93
24.000,83.85
25.000,83.75
26.000,83.75
27.000,83.75
28.000,83.73
29.000,83.68
30.000,83.65
31.000,83.67
32.000,83.7
33.000,83.7
34.000,83.68
35.000,83.67
36.000,83.75
37.000,83.83
38.000,83.97
39.000,84.15
40.000,84.3
41.000,84.43
42.000,84.4
43.000,84.2
44.000,83.95
45.000,83.67
46.000,83.35
47.000,82.98
48.000,82.68
49.000,82.33
50.000,82.0
51.000,81.78
52.000,81.53
53.000,81.3
54.000,81.07
55.000,80.83
56.000,80.62
57.000,80.7
58.000,80.43
59.000,80.18
