timestamp,hr
00.000,84.95
01.000,85.1
02.000,85.27
03.000,85.42
04.000,85.57
05.000,85.62
06.000,85.63
07.000,85.65
08.000,85.67
09.000,85.55
10.000,85.47
11.000,85.4
12.000,85.35
13.000,85.3
14.000,85.25
15.000,85.2
16.000,85.13
17.000,85.05
18.000,84.97
19.000,84.92
20.000,84.9
21.000,84.97
22.000,85.08
23.000,85.13
24.000,85.17
25.000,85.17
26.000,85.13
27.000,85.15
28.000,85.1
29.000,84.97
30.000,84.85
31.000,84.6
32.000,84.33
33.000,84.07
34.000,83.83
35.000,83.62
36.000,83.4
37.000,83.2
38.000,82.98
39.000,82.8
40.000,82.62
41.000,82.43
42.000,82.25
43.000,82.05
44.000,81.88
45.000,81.73
46.000,81.62
47.000,81.5
48.000,81.38
49.000,81.3
50.000,81.23
51.000,81.2
52.000,81.15
53.000,81.12
54.000,81.07
55.000,81.02
56.000,80.95
57.000,80.88
58.000,80.77
59.000,80.67
