timestamp,hr
00.000,81.02
01.000,81.18
02.000,81.37
03.000,81.53
04.000,81.67
05.000,81.78
06.000,81.92
07.000,82.08
08.000,82.33
09.000,82.62
10.000,82.93
11.000,83.22
12.000,83.52
13.000,83.83
14.000,84.12
15.000,84.38
16.000,84.62
17.000,84.85
18.000,85.07
19.000,85.28
20.000,85.52
21.000,85.73
22.000,85.95
23.000,86.15
24.000,86.33
25.000,86.37
26.000,86.4
27.000,86.42
28.000,86.42
29.000,86.43
30.000,86.48
31.000,86.57
32.000,86.7
33.000,86.87
34.000,87.12
35.000,87.4
36.000,87.72
37.000,88.0
38.000,88.28
39.000,88.53
40.000,88.75
41.000,88.88
42.000,89.02
43.000,89.2
44.000,89.47
45.000,89.75
46.000,89.98
47.000,90.17
48.000,90.22
49.000,90.25
50.000,90.28
51.000,90.33
52.000,90.27
53.000,90.2
54.000,90.13
55.000,90.07
56.000,90.03
57.000,90.02
58.000,89.95
59.000,89.83
