timestamp,hr
00.000,70.15
01.000,70.42
02.000,70.65
03.000,70.88
04.000,71.08
05.000,71.28
06.000,71.47
07.000,71.63
08.000,71.77
09.000,71.9
10.000,72.02
11.000,72.12
12.000,72.23
13.000,72.35
14.000,72.48
15.000,72.62
16.000,72.77
17.000,72.92
18.000,73.08
19.000,73.23
20.000,73.4
21.000,73.57
22.000,73.67
23.000,73.75
24.000,73.85
25.000,73.98
26.000,73.97
27.000,73.9
28.000,73.83
29.000,73.75
30.000,73.65
31.000,73.48
32.000,73.32
33.000,73.13
34.000,72.93
35.000,72.7
36.000,72.47
37.000,72.47
38.000,72.48
39.000,72.47
40.000,72.48
41.000,72.53
42.000,72.62
43.000,72.7
44.000,72.85
45.000,73.07
46.000,73.28
47.000,73.53
48.000,73.8
49.000,73.98
50.000,74.2
51.000,74.42
52.000,74.62
53.000,74.78
54.000,74.95
55.000,75.1
56.000,75.23
57.000,75.35
58.000,75.47
59.000,75.57
