timestamp,hr
00.000,75.77
01.000,75.78
02.000,75.8
03.000,75.85
04.000,75.87
05.000,75.92
06.000,76.0
07.000,75.93
08.000,75.9
09.000,75.9
10.000,75.98
11.000,76.1
12.000,76.12
13.000,76.12
14.000,76.12
15.000,76.08
16.000,76.03
17.000,75.97
18.000,75.83
19.000,75.78
20.000,75.68
21.000,75.58
22.000,75.53
23.000,75.5
24.000,75.47
25.000,75.4
26.000,75.33
27.000,75.23
28.000,75.18
29.000,75.12
30.000,75.02
31.000,74.92
32.000,74.77
33.000,74.63
34.000,74.5
35.000,74.38
36.000,74.28
37.000,74.18
38.000,74.08
39.000,74.05
40.000,74.07
41.000,74.1
42.000,74.15
43.000,74.2
44.000,74.25
45.000,74.27
46.000,74.23
47.000,74.18
48.000,74.12
49.000,74.05
50.000,73.83
51.000,73.68
52.000,73.52
53.000,73.37
54.000,73.3
55.000,73.22
56.000,73.17
57.000,73.03
58.000,72.88
59.000,72.72
