timestamp,hr
00.000,88.0
01.000,88.0
02.000,88.0
03.000,88.0
04.000,88.03
05.000,88.07
06.000,88.1
07.000,88.17
08.000,88.23
09.000,88.35
10.000,88.48
11.000,88.58
12.000,88.67
13.000,88.73
14.000,88.82
15.000,88.93
16.000,89.05
17.000,89.15
18.000,89.17
19.000,89.23
20.000,89.32
21.000,89.33
22.000,89.55
23.000,89.75
24.000,89.88
25.000,90.02
26.000,90.1
27.000,90.05
28.000,89.97
29.000,89.85
30.000,89.73
31.000,89.62
32.000,89.53
33.000,89.48
34.000,89.53
35.000,89.58
36.000,89.62
37.000,89.65
38.000,89.68
39.000,89.72
40.000,89.73
41.000,89.75
42.000,89.73
43.000,89.67
44.000,89.58
45.000,89.48
46.000,89.4
47.000,89.33
48.000,89.28
49.000,89.25
50.000,89.22
51.000,89.17
52.000,89.13
53.000,89.03
54.000,88.9
55.000,88.73
56.000,88.53
57.000,88.28
58.000,88.03
59.000,87.8
