timestamp,hr
00.000,80.25
01.000,79.95
02.000,79.63
03.000,79.28
04.000,78.93
05.000,78.58
06.000,78.28
07.000,77.97
08.000,77.85
09.000,77.67
10.000,77.48
11.000,77.32
12.000,77.15
13.000,77.0
14.000,76.82
15.000,76.67
16.000,76.52
17.000,76.38
18.000,76.3
19.000,76.22
20.000,76.12
21.000,76.0
22.000,75.88
23.000,75.75
24.000,75.57
25.000,75.37
26.000,75.07
27.000,74.77
28.000,74.48
29.000,74.2
30.000,73.95
31.000,73.63
32.000,73.25
33.000,72.9
34.000,72.55
35.000,72.13
36.000,71.68
37.000,71.25
38.000,70.83
39.000,70.45
40.000,70.08
41.000,69.78
42.000,69.5
43.000,69.47
44.000,69.38
45.000,69.32
46.000,69.25
47.000,69.18
48.000,69.18
49.000,69.25
50.000,69.38
51.000,69.5
52.000,69.63
53.000,69.77
54.000,69.97
55.000,70.18
56.000,70.4
57.000,70.62
58.000,70.85
59.000,71.07
