timestamp,hr
00.000,75.93
01.000,76.05
02.000,76.15
03.000,76.23
04.000,76.3
05.000,76.37
06.000,76.42
07.000,76.5
08.000,76.55
09.000,76.58
10.000,76.65
11.000,76.73
12.000,76.82
13.000,76.97
14.000,77.13
15.000,77.4
16.000,77.67
17.000,77.82
18.000,77.95
19.000,78.08
20.000,78.23
21.000,78.4
22.000,78.62
23.000,78.82
24.000,79.02
25.000,79.33
26.000,79.58
27.000,79.78
28.000,79.97
29.000,80.17
30.000,80.37
31.000,80.53
32.000,80.6
33.000,80.67
34.000,80.75
35.000,80.83
36.000,80.93
37.000,80.9
38.000,80.82
39.000,80.72
40.000,80.62
41.000,80.62
42.000,80.67
43.000,80.72
44.000,80.83
45.000,80.95
46.000,81.03
47.000,80.98
48.000,80.95
49.000,80.9
50.000,80.87
51.000,80.83
52.000,80.78
53.000,80.78
54.000,80.82
55.000,80.83
56.000,80.87
57.000,80.92
58.000,80.97
59.000,81.0
