timestamp,hr
00.000,76.63
01.000,76.65
02.000,76.72
03.000,76.73
04.000,76.77
05.000,76.77
06.000,76.78
07.000,76.82
08.000,76.88
09.000,77.05
10.000,77.18
11.000,77.28
12.000,77.52
13.000,77.75
14.000,78.0
15.000,78.25
16.000,78.48
17.000,78.8
18.000,79.05
19.000,79.28
20.000,79.47
21.000,79.62
22.000,79.78
23.000,79.93
24.000,80.1
25.000,80.38
26.000,80.63
27.000,80.9
28.000,81.15
29.000,81.38
30.000,81.63
31.000,81.87
32.000,82.13
33.000,82.43
34.000,82.78
35.000,83.13
36.000,83.47
37.000,83.7
38.000,83.8
39.000,83.9
40.000,84.03
41.000,84.13
42.000,84.27
43.000,84.4
44.000,84.57
45.000,84.72
46.000,84.9
47.000,85.05
48.000,85.12
49.000,85.13
50.000,85.13
51.000,85.15
52.000,85.18
53.000,85.25
54.000,85.37
55.000,85.47
56.000,85.53
57.000,85.68
58.000,85.85
59.000,85.93
