timestamp,hr
00.000,91.32
01.000,91.07
02.000,90.87
03.000,90.68
04.000,90.5
05.000,90.33
06.000,90.18
07.000,90.07
08.000,89.93
09.000,89.85
10.000,89.72
11.000,89.58
12.000,89.47
13.000,89.35
14.000,89.2
15.000,89.03
16.000,88.85
17.000,88.78
18.000,88.95
19.000,89.17
20.000,89.38
21.000,89.33
22.000,89.38
23.000,89.43
24.000,89.52
25.000,89.65
26.000,89.77
27.000,89.88
28.000,90.0
29.000,90.15
30.000,90.32
31.000,90.47
32.000,90.63
33.000,90.78
34.000,90.9
35.000,90.97
36.000,91.02
37.000,91.03
38.000,91.03
39.000,91.0
40.000,90.93
41.000,90.87
42.000,90.75
43.000,90.62
44.000,90.5
45.000,90.35
46.000,90.22
47.000,90.12
48.000,90.03
49.000,89.97
50.000,89.88
51.000,89.78
52.000,89.67
53.000,89.55
54.000,89.5
55.000,89.15
56.000,88.8
57.000,88.45
58.000,88.12
59.000,87.8
