timestamp,hr
00.000,131.53
01.000,131.6
02.000,131.63
03.000,131.7
04.000,131.75
05.000,131.77
06.000,131.73
07.000,131.73
08.000,131.67
09.000,131.5
10.000,131.35
11.000,131.18
12.000,130.72
13.000,130.27
14.000,129.8
15.000,129.25
16.000,128.72
17.000,128.2
18.000,127.68
19.000,127.22
20.000,126.78
21.000,126.35
22.000,125.87
23.000,125.4
24.000,124.93
25.000,124.45
26.000,124.0
27.000,123.55
28.000,123.1
29.000,122.65
30.000,122.22
31.000,121.77
32.000,121.32
33.000,120.83
34.000,120.38
35.000,119.95
36.000,119.43
37.000,118.9
38.000,118.35
39.000,117.78
40.000,117.2
41.000,116.58
42.000,115.78
43.000,114.93
44.000,114.1
45.000,113.25
46.000,112.4
47.000,111.32
48.000,110.7
49.000,110.33
50.000,109.98
51.000,109.63
52.000,109.3
53.000,108.98
54.000,108.67
55.000,108.38
56.000,108.22
57.000,107.97
58.000,107.65
59.000,107.32
