timestamp,hr
00.000,81.35
01.000,81.53
02.000,81.73
03.000,81.9
04.000,82.02
05.000,82.13
06.000,82.3
07.000,82.47
08.000,82.67
09.000,82.88
10.000,83.12
11.000,83.33
12.000,83.65
13.000,83.95
14.000,84.27
15.000,84.58
16.000,84.98
17.000,85.37
18.000,85.77
19.000,86.17
20.000,86.55
21.000,86.88
22.000,87.25
23.000,87.57
24.000,87.9
25.000,88.18
26.000,88.48
27.000,88.8
28.000,89.15
29.000,89.48
30.000,89.83
31.000,90.17
32.000,90.52
33.000,90.87
34.000,91.23
35.000,91.62
36.000,92.03
37.000,92.38
38.000,92.45
39.000,92.5
40.000,92.52
41.000,92.53
42.000,92.43
43.000,92.32
44.000,92.17
45.000,92.15
46.000,92.18
47.000,92.22
48.000,92.25
49.000,92.23
50.000,92.25
51.000,92.25
52.000,92.18
53.000,92.23
54.000,92.07
55.000,91.9
56.000,91.73
57.000,91.57
58.000,91.4
59.000,91.25
