timestamp,hr
00.000,77.15
01.000,77.2
02.000,77.28
03.000,77.35
04.000,77.42
05.000,77.47
06.000,77.52
07.000,77.6
08.000,77.65
09.000,77.68
10.000,77.7
11.000,77.75
12.000,77.85
13.000,77.8
14.000,77.67
15.000,77.48
16.000,77.35
17.000,77.22
18.000,77.12
19.000,77.03
20.000,77.05
21.000,77.05
22.000,77.07
23.000,77.0
24.000,76.95
25.000,76.92
26.000,76.93
27.000,76.97
28.000,77.02
29.000,77.12
30.000,77.3
31.000,77.52
32.000,77.78
33.000,78.07
34.000,78.28
35.000,78.53
36.000,78.8
37.000,79.08
38.000,79.37
39.000,79.63
40.000,79.87
41.000,80.18
42.000,80.63
43.000,80.98
44.000,81.38
45.000,81.75
46.000,81.93
47.000,81.85
48.000,81.75
49.000,81.63
50.000,81.6
51.000,81.55
52.000,81.48
53.000,81.42
54.000,81.42
55.000,81.42
56.000,81.43
57.000,81.45
58.000,81.48
59.000,81.43
