timestamp,hr
00.000,74.28
01.000,74.25
02.000,74.23
03.000,74.23
04.000,74.23
05.000,74.25
06.000,74.22
07.000,74.18
08.000,74.22
09.000,74.27
10.000,74.3
11.000,74.33
12.000,74.35
13.000,74.37
14.000,74.38
15.000,74.4
16.000,74.43
17.000,74.48
18.000,74.55
19.000,74.68
20.000,74.82
21.000,74.97
22.000,75.12
23.000,75.28
24.000,75.43
25.000,75.55
26.000,75.67
27.000,75.73
28.000,75.78
29.000,75.78
30.000,75.75
31.000,75.67
32.000,75.55
33.000,75.42
34.000,75.28
35.000,75.15
36.000,75.02
37.000,74.92
38.000,74.85
39.000,74.82
40.000,74.82
41.000,74.82
42.000,74.83
43.000,74.85
44.000,74.87
45.000,74.92
46.000,74.97
47.000,75.0
48.000,75.07
49.000,75.17
50.000,75.25
51.000,75.33
52.000,75.43
53.000,75.57
54.000,75.68
55.000,75.8
56.000,75.88
57.000,75.95
58.000,75.98
59.000,75.92
