timestamp,hr
00.000,89.98
01.000,90.08
02.000,90.22
03.000,90.35
04.000,90.47
05.000,90.73
06.000,90.83
07.000,90.83
08.000,90.8
09.000,90.8
10.000,90.78
11.000,90.73
12.000,90.7
13.000,90.68
14.000,90.72
15.000,90.77
16.000,90.82
17.000,90.87
18.000,90.93
19.000,90.98
20.000,91.07
21.000,91.15
22.000,91.2
23.000,91.23
24.000,91.28
25.000,91.33
26.000,91.42
27.000,91.52
28.000,91.63
29.000,91.73
30.000,91.73
31.000,91.72
32.000,91.68
33.000,91.67
34.000,91.68
35.000,91.7
36.000,91.72
37.000,91.73
38.000,91.77
39.000,91.82
40.000,91.87
41.000,91.9
42.000,91.92
43.000,91.92
44.000,91.98
45.000,92.07
46.000,92.15
47.000,92.27
48.000,92.33
49.000,92.4
50.000,92.55
51.000,92.7
52.000,92.85
53.000,92.97
54.000,93.05
55.000,93.05
56.000,93.02
57.000,93.02
58.000,93.05
59.000,93.08
