timestamp,hr
00.000,78.37
01.000,78.35
02.000,78.32
03.000,78.27
04.000,78.22
05.000,78.15
06.000,78.07
07.000,77.97
08.000,77.88
09.000,78.12
10.000,78.33
11.000,78.55
12.000,78.75
13.000,78.93
14.000,79.15
15.000,79.38
16.000,79.63
17.000,79.9
18.000,80.17
19.000,80.47
20.000,80.75
21.000,81.08
22.000,81.35
23.000,81.65
24.000,81.95
25.000,82.25
26.000,82.42
27.000,82.43
28.000,82.42
29.000,82.5
30.000,82.63
31.000,82.8
32.000,82.7
33.000,82.58
34.000,82.45
35.000,82.32
36.000,82.22
37.000,82.13
38.000,82.05
39.000,81.9
40.000,81.8
41.000,81.7
42.000,81.63
43.000,81.58
44.000,81.48
45.000,81.35
46.000,81.2
47.000,81.05
48.000,80.9
49.000,80.73
50.000,80.57
51.000,80.25
52.000,80.02
53.000,79.78
54.000,79.55
55.000,79.48
56.000,79.3
57.000,79.12
58.000,78.95
59.000,78.75
