timestamp,hr
00.000,75.37
01.000,75.4
02.000,75.47
03.000,75.55
04.000,75.63
05.000,75.82
06.000,76.02
07.000,76.18
08.000,76.35
09.000,76.55
10.000,76.75
11.000,76.95
12.000,77.12
13.000,77.28
14.000,77.48
15.000,77.68
16.000,77.83
17.000,77.95
18.000,78.07
19.000,78.17
20.000,78.27
21.000,78.32
22.000,78.42
23.000,78.52
24.000,78.62
25.000,78.73
26.000,78.85
27.000,78.97
28.000,79.08
29.000,79.17
30.000,79.27
31.000,79.37
32.000,79.47
33.000,79.57
34.000,79.7
35.000,79.8
36.000,79.93
37.000,80.08
38.000,80.23
39.000,80.38
40.000,80.53
41.000,80.65
42.000,80.73
43.000,80.85
44.000,81.02
45.000,81.13
46.000,81.23
47.000,81.3
48.000,81.37
49.000,81.43
50.000,81.4
51.000,81.43
52.000,81.52
53.000,81.78
54.000,81.97
55.000,82.18
56.000,82.4
57.000,82.65
58.000,82.83
59.000,82.98
