timestamp,hr
00.000,72.48
01.000,72.42
02.000,72.38
03.000,72.35
04.000,72.35
05.000,72.33
06.000,72.33
07.000,72.32
08.000,72.3
09.000,72.3
10.000,72.3
11.000,72.32
12.000,72.32
13.000,72.33
14.000,72.32
15.000,72.3
16.000,72.3
17.000,72.28
18.000,72.23
19.000,72.23
20.000,72.27
21.000,72.32
22.000,72.35
23.000,72.4
24.000,72.55
25.000,72.7
26.000,72.82
27.000,72.93
28.000,73.03
29.000,73.17
30.000,73.33
31.000,73.35
32.000,73.37
33.000,73.38
34.000,73.42
35.000,73.47
36.000,73.5
37.000,73.53
38.000,73.6
39.000,73.67
40.000,73.78
41.000,73.88
42.000,73.98
43.000,74.03
44.000,74.08
45.000,74.12
46.000,74.15
47.000,74.15
48.000,74.17
49.000,74.18
50.000,74.22
51.000,74.25
52.000,74.25
53.000,74.18
54.000,74.12
55.000,74.02
56.000,73.95
57.000,73.92
58.000,73.93
59.000,73.97
