timestamp,hr
00.000,75.3
01.000,75.22
02.000,75.17
03.000,75.13
04.000,75.25
05.000,75.38
06.000,75.5
07.000,75.57
08.000,75.65
09.000,75.73
10.000,75.83
11.000,75.95
12.000,76.1
13.000,76.27
14.000,76.45
15.000,76.6
16.000,76.68
17.000,76.75
18.000,76.85
19.000,76.97
20.000,77.07
21.000,77.18
22.000,77.28
23.000,77.43
24.000,77.55
25.000,77.65
26.000,77.75
27.000,77.83
28.000,77.92
29.000,78.0
30.000,78.08
31.000,78.18
32.000,78.37
33.000,78.57
34.000,78.68
35.000,78.75
36.000,78.8
37.000,78.82
38.000,78.78
39.000,78.67
40.000,78.45
41.000,78.18
42.000,78.0
43.000,77.77
44.000,77.53
45.000,77.32
46.000,77.15
47.000,77.03
48.000,76.85
49.000,76.67
50.000,76.43
51.000,76.2
52.000,76.0
53.000,75.8
54.000,75.75
55.000,75.68
56.000,75.63
57.000,75.63
58.000,75.67
59.000,75.78
