timestamp,hr
00.000,70.35
01.000,70.5
02.000,70.67
03.000,70.83
04.000,71.1
05.000,71.37
06.000,71.57
07.000,71.77
08.000,71.92
09.000,72.07
10.000,72.2
11.000,72.43
12.000,72.67
13.000,72.8
14.000,72.88
15.000,73.0
16.000,73.12
17.000,73.23
18.000,73.32
19.000,73.42
20.000,73.48
21.000,73.53
22.000,73.63
23.000,73.72
24.000,73.87
25.000,74.02
26.000,74.13
27.000,74.22
28.000,74.27
29.000,74.4
30.000,74.52
31.000,74.65
32.000,74.82
33.000,75.02
34.000,75.27
35.000,75.47
36.000,75.58
37.000,75.85
38.000,76.17
39.000,76.48
40.000,76.68
41.000,76.88
42.000,77.13
43.000,77.35
44.000,77.55
45.000,77.73
46.000,77.87
47.000,77.97
48.000,78.08
49.000,78.3
50.000,78.53
51.000,78.77
52.000,78.95
53.000,79.13
54.000,79.22
55.000,79.32
56.000,79.4
57.000,79.45
58.000,79.5
59.000,79.48
