timestamp,hr
00.000,84.88
01.000,84.58
02.000,84.27
03.000,83.98
04.000,83.7
05.000,83.42
06.000,83.1
07.000,82.78
08.000,82.47
09.000,82.18
10.000,81.95
11.000,81.77
12.000,81.57
13.000,81.38
14.000,81.23
15.000,81.03
16.000,80.83
17.000,80.6
18.000,80.35
19.000,80.07
20.000,79.82
21.000,79.6
22.000,79.4
23.000,79.28
24.000,79.15
25.000,79.03
26.000,79.17
27.000,79.33
28.000,79.57
29.000,79.78
30.000,79.93
31.000,80.05
32.000,80.2
33.000,80.35
34.000,80.52
35.000,80.67
36.000,80.8
37.000,80.9
38.000,80.98
39.000,81.03
40.000,81.03
41.000,81.0
42.000,80.92
43.000,80.78
44.000,80.63
45.000,80.5
46.000,80.38
47.000,80.28
48.000,80.23
49.000,80.15
50.000,80.05
51.000,79.98
52.000,79.95
53.000,79.92
54.000,79.9
55.000,79.88
56.000,79.85
57.000,79.83
58.000,79.83
59.000,79.85
