timestamp,hr
00.000,77.08
01.000,77.32
02.000,77.63
03.000,77.97
04.000,78.25
05.000,78.5
06.000,78.72
07.000,78.87
08.000,78.98
09.000,79.07
10.000,79.02
11.000,78.95
12.000,78.88
13.000,78.82
14.000,78.75
15.000,78.7
16.000,78.7
17.000,78.68
18.000,78.62
19.000,78.53
20.000,78.47
21.000,78.4
22.000,78.38
23.000,78.35
24.000,78.35
25.000,78.33
26.000,78.28
27.000,78.2
28.000,78.07
29.000,77.85
30.000,77.7
31.000,77.57
32.000,77.47
33.000,77.38
34.000,77.33
35.000,77.4
36.000,77.47
37.000,77.55
38.000,77.63
39.000,77.72
40.000,77.83
41.000,78.0
42.000,78.2
43.000,78.38
44.000,78.55
45.000,78.47
46.000,78.38
47.000,78.27
48.000,78.18
49.000,78.1
50.000,78.07
51.000,77.92
52.000,77.8
53.000,77.7
54.000,77.62
55.000,77.58
56.000,77.47
57.000,77.33
58.000,77.25
59.000,77.15
