timestamp,hr
00.000,109.93
01.000,109.93
02.000,109.95
03.000,109.97
04.000,110.0
05.000,110.03
06.000,110.07
07.000,110.1
08.000,110.13
09.000,110.15
10.000,110.17
11.000,110.2
12.000,110.22
13.000,110.22
14.000,110.25
15.000,110.27
16.000,110.28
17.000,110.3
18.000,110.33
19.000,110.37
20.000,110.43
21.000,110.5
22.000,110.57
23.000,110.62
24.000,110.67
25.000,110.7
26.000,110.73
27.000,110.77
28.000,110.8
29.000,110.85
30.000,110.92
31.000,110.98
32.000,111.07
33.000,111.15
34.000,111.23
35.000,111.32
36.000,111.4
37.000,111.48
38.000,111.58
39.000,111.68
40.000,111.78
41.000,111.88
42.000,111.97
43.000,112.05
44.000,112.15
45.000,112.25
46.000,112.33
47.000,112.42
48.000,112.52
49.000,112.62
50.000,112.7
51.000,112.75
52.000,112.8
53.000,112.85
54.000,112.87
55.000,112.88
56.000,112.9
57.000,112.93
58.000,112.95
59.000,112.98
