timestamp,hr
00.000,76.93
01.000,76.98
02.000,77.08
03.000,77.28
04.000,77.48
05.000,77.65
06.000,77.88
07.000,78.22
08.000,78.7
09.000,79.13
10.000,79.5
11.000,79.87
12.000,80.22
13.000,80.6
14.000,81.1
15.000,81.68
16.000,82.25
17.000,82.78
18.000,83.38
19.000,83.98
20.000,84.6
21.000,85.17
22.000,85.75
23.000,86.35
24.000,86.95
25.000,87.53
26.000,88.07
27.000,88.57
28.000,89.0
29.000,89.42
30.000,89.85
31.000,90.27
32.000,90.68
33.000,91.08
34.000,91.42
35.000,91.75
36.000,92.05
37.000,92.45
38.000,92.82
39.000,93.18
40.000,93.53
41.000,93.87
42.000,94.15
43.000,94.43
44.000,94.68
45.000,94.95
46.000,95.23
47.000,95.53
48.000,95.82
49.000,96.13
50.000,96.28
51.000,96.47
52.000,96.63
53.000,96.83
54.000,97.02
55.000,97.15
56.000,97.27
57.000,97.32
58.000,97.35
59.000,97.38
