timestamp,x,y,z
00.003,-0.07422252,0.14126222,9.8237095
00.042,-0.07422252,0.1340794,9.850046
00.061,-0.045491222,0.13886794,9.826104
00.098,-0.05985687,0.1340794,9.816526
00.140,-0.062251143,0.11971374,9.828498
00.178,-0.07422252,0.14605077,9.852441
00.203,-0.05985687,0.14605077,9.816526
00.245,-0.076616794,0.117319465,9.842864
00.278,-0.0670397,0.13168511,9.830893
00.297,-0.076616794,0.13168511,9.821315
00.338,-0.057462595,0.15083931,9.842864
00.379,-0.0670397,0.11492519,9.842864
00.405,-0.043096945,0.13647367,9.847652
00.439,-0.06943397,0.12450229,9.847652
00.482,-0.06943397,0.1340794,9.826104
00.506,-0.071828246,0.12450229,9.838076
00.538,-0.0670397,0.14365649,9.821315
00.579,-0.071828246,0.13647367,9.821315
00.599,-0.05985687,0.12689656,9.830893
00.639,-0.06943397,0.12689656,9.833286
00.679,-0.043096945,0.14605077,9.850046
00.699,-0.06464542,0.117319465,9.835681
00.739,-0.052674048,0.12929083,9.816526
00.776,-0.07422252,0.14126222,9.835681
00.798,-0.076616794,0.14126222,9.8548355
00.840,-0.06943397,0.11492519,9.845258
00.879,-0.07422252,0.14126222,9.833286
00.899,-0.06943397,0.12210801,9.850046
00.940,-0.05985687,0.15083931,9.850046
00.980,-0.062251143,0.12929083,9.842864
01.000,-0.06464542,0.14844504,9.804555
01.039,-0.07422252,0.12689656,9.869201
01.082,-0.071828246,0.12929083,9.8237095
01.100,-0.062251143,0.13647367,9.842864
01.144,-0.05506832,0.14844504,9.809344
01.180,-0.06943397,0.13886794,9.8548355
01.231,-0.05985687,0.12210801,9.847652
01.242,-0.076616794,0.1340794,9.838076
01.279,-0.07422252,0.117319465,9.828498
01.318,-0.07422252,0.15083931,9.828498
01.339,-0.0670397,0.15802214,9.852441
01.380,-0.0670397,0.11013664,9.8237095
01.418,-0.071828246,0.12210801,9.852441
01.439,-0.05985687,0.13168511,9.8237095
01.478,-0.0670397,0.13647367,9.826104
01.518,-0.052674048,0.15083931,9.850046
01.539,-0.06943397,0.13886794,9.818921
01.581,-0.062251143,0.15083931,9.847652
01.618,-0.08140534,0.117319465,9.8237095
01.638,-0.06464542,0.12929083,9.847652
01.678,-0.05985687,0.15083931,9.828498
01.720,-0.06943397,0.1340794,9.840469
01.758,-0.071828246,0.13168511,9.8237095
01.778,-0.0670397,0.12450229,9.847652
01.819,-0.052674048,0.1340794,9.816526
01.839,-0.076616794,0.13647367,9.873989
01.878,-0.076616794,0.13168511,9.811738
01.917,-0.071828246,0.12689656,9.830893
01.940,-0.0670397,0.12929083,9.811738
01.977,-0.0670397,0.14605077,9.8237095
02.017,-0.05985687,0.14126222,9.840469
02.058,-0.05985687,0.14365649,9.840469
02.077,-0.0670397,0.14605077,9.838076
02.118,-0.0670397,0.14605077,9.8237095
02.156,-0.05985687,0.117319465,9.838076
02.179,-0.06943397,0.14844504,9.852441
02.215,-0.06943397,0.1340794,9.847652
02.258,-0.05506832,0.15323359,9.835681
02.277,-0.062251143,0.14126222,9.835681
02.319,-0.07901107,0.15083931,9.818921
02.359,-0.071828246,0.1340794,9.864412
02.379,-0.0670397,0.14365649,9.850046
02.418,-0.06464542,0.12689656,9.826104
02.459,-0.05506832,0.12689656,9.802161
02.479,-0.071828246,0.11492519,9.804555
02.519,-0.06943397,0.14126222,9.826104
02.561,-0.06943397,0.12929083,9.840469
02.578,-0.062251143,0.12929083,9.828498
02.618,-0.07901107,0.1340794,9.857229
02.658,-0.06943397,0.14126222,9.828498
02.680,-0.06464542,0.12929083,9.838076
02.722,-0.0670397,0.14605077,9.842864
02.759,-0.052674048,0.12689656,9.830893
02.799,-0.0670397,0.13886794,9.840469
02.817,-0.05506832,0.1340794,9.847652
02.858,-0.0670397,0.1340794,9.835681
02.899,-0.07901107,0.14126222,9.842864
02.920,-0.062251143,0.13168511,9.840469
02.959,-0.06943397,0.13886794,9.857229
03.000,-0.076616794,0.12929083,9.840469
03.019,-0.06464542,0.14365649,9.852441
03.060,-0.07901107,0.13168511,9.818921
03.098,-0.062251143,0.13647367,9.850046
03.118,-0.0670397,0.13647367,9.8237095
03.160,-0.05506832,0.14844504,9.850046
03.200,-0.07422252,0.12689656,9.833286
03.218,-0.076616794,0.12450229,9.866806
