timestamp,x,y,z
00.008,1.6352897,-9.172467,-3.1269228
00.032,1.6281068,-9.179649,-3.1125572
00.058,1.6879637,-9.124581,-3.1173458
00.098,1.7789462,-9.143736,-3.093403
00.130,1.8076775,-9.141341,-3.093403
00.170,1.8220432,-9.150918,-3.067066
00.198,1.8268317,-9.1628895,-3.0167863
00.227,1.8531687,-9.141341,-2.9593236
00.261,1.8842943,-9.143736,-2.9904492
00.296,1.8938714,-9.172467,-2.9665065
00.328,1.8938714,-9.165284,-2.9569294
00.370,1.8723229,-9.141341,-2.9305923
00.399,1.8627458,-9.148524,-2.9377751
00.433,1.8244374,-9.1628895,-2.9928436
00.470,1.7717633,-9.170073,-3.067066
00.499,1.7837347,-9.184438,-3.0287576
00.529,1.8076775,-9.110215,-3.0191805
00.565,1.8268317,-9.134158,-3.0431232
00.603,1.838803,-9.172467,-3.0766432
00.638,1.8076775,-9.14613,-3.0000262
00.664,1.9034485,-9.12937,-2.9305923
00.705,1.9992194,-9.160496,-2.935381
00.738,1.9752767,-9.165284,-2.9234095
00.765,1.8914771,-9.150918,-2.944958
00.806,1.8148603,-9.186832,-3.0024207
00.836,1.7693691,-9.179649,-3.0048149
00.866,1.7621863,-9.172467,-3.007209
00.898,1.7669748,-9.170073,-3.0359404
00.937,1.7166951,-9.148524,-3.059883
00.971,1.6951466,-9.184438,-3.0646718
01.010,1.7645805,-9.131764,-2.9904492
01.040,1.7789462,-9.134158,-2.9736893
01.067,1.8148603,-9.136553,-3.0119977
01.100,1.8723229,-9.177256,-3.0622776
01.138,1.8819,-9.155706,-3.0000262
01.168,1.9273912,-9.136553,-2.9377751
01.201,1.9465454,-9.141341,-2.9689007
01.237,1.8962656,-9.196409,-3.007209
01.276,1.8076775,-9.131764,-2.9736893
01.306,1.7669748,-9.091062,-2.988055
01.336,1.7214836,-9.189227,-3.083826
01.368,1.7478206,-9.160496,-3.083826
01.408,1.7693691,-9.115005,-3.0431232
01.437,1.8268317,-9.122187,-2.9760835
01.472,1.8651401,-9.177256,-3.0000262
01.514,1.7645805,-9.170073,-2.9952378
01.538,1.812466,-9.155706,-2.9665065
01.572,1.8723229,-9.196409,-3.040729
01.609,1.8459859,-9.150918,-2.978478
01.638,1.8076775,-9.138947,-2.978478
01.671,1.7741576,-9.117398,-3.0096035
01.709,1.8196489,-9.150918,-3.0263634
01.738,1.8268317,-9.158101,-3.0263634
01.778,1.8364087,-9.160496,-3.0191805
01.809,1.8459859,-9.153313,-3.031152
01.842,1.8268317,-9.148524,-3.0287576
01.880,1.8100717,-9.115005,-3.014392
01.909,1.8411974,-9.117398,-2.9856608
01.940,1.8747171,-9.158101,-3.0191805
01.978,1.924997,-9.186832,-3.0119977
02.010,1.8866886,-9.134158,-3.0191805
02.051,1.8244374,-9.138947,-3.047912
02.078,1.8459859,-9.1628895,-3.0742488
02.110,1.8196489,-9.141341,-3.0766432
02.148,1.7981004,-9.131764,-3.0646718
02.180,1.7406378,-9.107821,-3.0910087
02.209,1.7190893,-9.177256,-3.093403
02.245,1.7573977,-9.126976,-3.093403
02.279,1.786129,-9.143736,-3.0263634
02.315,1.8292259,-9.165284,-2.988055
02.346,1.8100717,-9.117398,-3.0694604
02.376,1.786129,-9.215564,-3.0527003
02.418,1.7981004,-9.091062,-3.007209
02.448,1.7837347,-9.136553,-3.0718546
02.477,1.7669748,-9.179649,-3.0862203
02.518,1.7166951,-9.124581,-3.047912
02.550,1.8220432,-9.100638,-3.0287576
02.579,1.8555629,-9.12937,-3.0814316
02.620,1.8100717,-9.179649,-3.0766432
02.655,1.7454263,-9.117398,-3.1077688
02.679,1.7190893,-9.088667,-3.11974
02.714,1.7214836,-9.158101,-3.1460772
02.756,1.6951466,-9.158101,-3.172414
02.780,1.7262721,-9.119793,-3.1317115
02.813,1.7047237,-9.100638,-3.1436827
02.849,1.7262721,-9.165284,-3.1269228
02.880,1.6688095,-9.155706,-3.0910087
02.921,1.620924,-9.153313,-3.1269228
02.951,1.6544439,-9.158101,-3.1580484
02.994,1.6712039,-9.148524,-3.1580484
03.019,1.7502149,-9.117398,-3.1149516
03.049,1.7478206,-9.138947,-3.0910087
03.083,1.7406378,-9.182044,-3.1293173
03.122,1.7502149,-9.143736,-3.1245286
03.149,1.7837347,-9.086273,-3.047912
03.191,1.7669748,-9.124581,-3.1436827
03.221,1.802889,-9.143736,-3.1652312
03.256,1.7478206,-9.126976,-3.15326
03.288,1.56825,-9.14613,-3.1484714
03.318,1.5443072,-9.124581,-3.1580484
03.359,1.6017698,-9.134158,-3.1963568
03.390,1.6879637,-9.124581,-3.1245286
03.420,1.7789462,-9.155706,-3.057489
03.459,1.8148603,-9.158101,-3.0263634
03.493,1.8316202,-9.158101,-3.0814316
03.522,1.8316202,-9.150918,-3.083826
03.553,1.7885233,-9.11261,-3.1077688
03.594,1.7645805,-9.143736,-3.1029801
03.621,1.7310607,-9.141341,-3.1436827
03.661,1.6927522,-9.12937,-3.1053743
03.690,1.7023294,-9.155706,-3.1341057
03.723,1.7214836,-9.110215,-3.1269228
03.755,1.7238779,-9.153313,-3.1173458
03.793,1.7573977,-9.143736,-3.1388943
03.821,1.7717633,-9.14613,-3.1245286
03.862,1.7909175,-9.115005,-3.0957973
03.891,1.7621863,-9.122187,-3.1341057
03.932,1.7166951,-9.150918,-3.15326
03.961,1.7382435,-9.136553,-3.1341057
03.991,1.7143008,-9.09585,-3.1556542
04.031,1.7478206,-9.131764,-3.0814316
04.061,1.7621863,-9.150918,-3.1029801
04.090,1.7382435,-9.119793,-3.0910087
04.128,1.7262721,-9.174861,-3.1508656
04.159,1.7430321,-9.189227,-3.1317115
04.200,1.802889,-9.093455,-3.0886145
04.230,1.7693691,-9.136553,-3.1173458
04.260,1.7023294,-9.150918,-3.1269228
04.299,1.6520497,-9.11261,-3.179597
04.329,1.6831752,-9.14613,-3.1317115
04.361,1.7023294,-9.138947,-3.1388943
04.400,1.6759924,-9.12937,-3.1748085
04.430,1.6807809,-9.14613,-3.1269228
04.460,1.7166951,-9.11261,-3.1077688
04.501,1.7885233,-9.12937,-3.1221344
04.532,1.7837347,-9.124581,-3.1412885
04.561,1.7813405,-9.14613,-3.1317115
04.600,1.7358493,-9.098245,-3.1221344
04.631,1.7143008,-9.134158,-3.1508656
04.670,1.7406378,-9.131764,-3.1173458
04.702,1.7286664,-9.093455,-3.15326
04.731,1.7238779,-9.1940155,-3.1412885
04.771,1.8220432,-9.165284,-3.0383348
04.800,1.8603516,-9.081485,-2.997632
04.831,1.8603516,-9.160496,-3.0359404
04.875,1.6759924,-9.198804,-3.1269228
04.900,1.5634614,-9.148524,-3.1245286
04.934,1.5634614,-9.12937,-3.15326
04.975,1.594587,-9.155706,-3.1365
05.000,1.664021,-9.143736,-3.0694604
05.035,1.8268317,-9.1628895,-3.0167863
05.073,1.8771114,-9.167678,-3.014392
05.100,1.802889,-9.160496,-3.0622776
05.133,1.6807809,-9.131764,-3.1341057
05.174,1.637684,-9.122187,-3.1125572
05.201,1.6041641,-9.136553,-3.1245286
05.233,1.6233183,-9.167678,-3.1029801
05.269,1.7382435,-9.136553,-3.0622776
05.307,1.7957062,-9.177256,-3.067066
05.338,1.8292259,-9.110215,-3.007209
05.369,1.812466,-9.143736,-3.0455174
05.411,1.7478206,-9.153313,-3.1173458
05.440,1.7071179,-9.177256,-3.1412885
05.475,1.6855695,-9.150918,-3.050306
05.520,1.7502149,-9.172467,-3.014392
05.536,1.7741576,-9.165284,-3.007209
05.574,1.7957062,-9.115005,-3.0622776
05.610,1.7933118,-9.1628895,-3.057489
05.642,1.7310607,-9.11261,-3.083826
05.673,1.7645805,-9.153313,-3.1053743
05.713,1.7813405,-9.172467,-3.0814316
05.744,1.786129,-9.141341,-3.0550947
05.774,1.7406378,-9.148524,-3.0527003
05.811,1.6855695,-9.143736,-3.0790374
05.840,1.664021,-9.138947,-3.0957973
05.872,1.6712039,-9.134158,-3.1365
05.911,1.7047237,-9.153313,-3.1245286
05.941,1.7741576,-9.143736,-3.0910087
05.975,1.8531687,-9.184438,-3.0000262
06.012,1.8699286,-9.136553,-2.9689007
06.042,1.9441512,-9.12937,-2.8874955
06.072,1.9872481,-9.14613,-2.9090438
06.116,1.8771114,-9.189227,-3.0431232
06.145,1.7789462,-9.131764,-3.0359404
06.174,1.7478206,-9.126976,-3.0550947
06.213,1.733455,-9.148524,-3.093403
06.244,1.7430321,-9.134158,-3.1077688
06.280,1.7071179,-9.150918,-3.1412885
06.311,1.7190893,-9.119793,-3.1077688
06.349,1.776552,-9.107821,-3.0550947
06.381,1.7693691,-9.134158,-3.0718546
06.412,1.8340145,-9.153313,-3.0742488
06.442,1.7957062,-9.117398,-3.1604428
06.485,1.7621863,-9.196409,-3.172414
06.518,1.7837347,-9.167678,-3.0886145
06.544,1.8795058,-9.050359,-3.0718546
06.582,1.8651401,-9.131764,-3.0622776
06.613,1.8004947,-9.184438,-3.0646718
06.653,1.7717633,-9.103033,-3.007209
06.684,1.7717633,-9.091062,-3.0694604
06.715,1.7645805,-9.1940155,-3.083826
06.744,1.7573977,-9.177256,-3.047912
06.783,1.7119064,-9.115005,-3.0622776
06.814,1.7262721,-9.158101,-3.100586
06.854,1.7981004,-9.170073,-3.040729
06.882,1.8771114,-9.103033,-3.0215747
06.914,1.8938714,-9.138947,-3.059883
06.955,1.7837347,-9.160496,-3.0862203
06.982,1.7095122,-9.153313,-3.0910087
07.013,1.6496553,-9.122187,-3.1412885
07.055,1.7238779,-9.115005,-3.100586
07.082,1.7573977,-9.141341,-3.1365
07.119,1.776552,-9.122187,-3.1460772
07.148,1.8531687,-9.155706,-3.1245286
07.190,1.7837347,-9.138947,-3.093403
07.221,1.7669748,-9.124581,-3.1053743
07.248,1.7358493,-9.136553,-3.1460772
07.290,1.802889,-9.138947,-3.0886145
07.320,1.7813405,-9.098245,-3.0981915
07.350,1.8148603,-9.160496,-3.110163
07.393,1.7310607,-9.093455,-3.1436827
07.421,1.7478206,-9.153313,-3.1652312
07.451,1.7717633,-9.126976,-3.1508656
07.492,1.7310607,-9.088667,-3.1412885
07.522,1.7406378,-9.160496,-3.1676257
07.553,1.776552,-9.141341,-3.179597
07.584,1.7645805,-9.115005,-3.1388943
07.621,1.7502149,-9.119793,-3.1125572
07.661,1.786129,-9.141341,-3.1317115
07.696,1.759792,-9.100638,-3.0910087
07.724,1.7454263,-9.124581,-3.1245286
07.761,1.7454263,-9.131764,-3.172414
07.794,1.7478206,-9.124581,-3.1556542
07.825,1.7909175,-9.100638,-3.1125572
07.853,1.759792,-9.122187,-3.1365
07.887,1.7669748,-9.1628895,-3.1269228
07.920,1.7526091,-9.155706,-3.1388943
07.959,1.7789462,-9.117398,-3.0455174
07.998,1.8004947,-9.141341,-3.100586
08.025,1.7669748,-9.165284,-3.1029801
08.057,1.7454263,-9.115005,-3.0910087
08.095,1.7717633,-9.117398,-3.093403
08.124,1.7789462,-9.1628895,-3.1772027
08.165,1.7166951,-9.12937,-3.1388943
08.195,1.7526091,-9.124581,-3.15326
08.226,1.7262721,-9.107821,-3.172414
08.264,1.7143008,-9.14613,-3.15326
08.294,1.7454263,-9.174861,-3.1053743
08.333,1.7909175,-9.103033,-3.0167863
08.365,1.7693691,-9.138947,-3.0167863
08.393,1.7262721,-9.170073,-3.0215747
08.424,1.7526091,-9.115005,-3.0646718
08.466,1.8052832,-9.141341,-3.1676257
08.501,1.8268317,-9.117398,-3.162837
08.527,1.8316202,-9.119793,-3.162837
08.567,1.802889,-9.119793,-3.1556542
08.597,1.7406378,-9.091062,-3.222694
08.626,1.7095122,-9.158101,-3.2011454
08.665,1.7382435,-9.093455,-3.2202997
08.695,1.673598,-9.124581,-3.258608
08.735,1.594587,-9.122187,-3.2394538
08.764,1.7454263,-9.052753,-3.1317115
08.803,1.7957062,-9.273026,-2.9593236
08.836,2.004008,-8.887548,-2.8731298
08.863,1.802889,-9.002473,-3.0215747
08.896,1.8411974,-9.227535,-3.222694
08.933,1.594587,-9.273026,-3.3831103
08.966,1.4964218,-9.122187,-3.179597
09.006,1.5754328,-8.930645,-3.1029801
09.035,1.7789462,-9.124581,-3.15326
09.067,1.9992194,-9.196409,-3.1987512
09.099,1.9896424,-9.081485,-3.1939626
09.137,1.6999351,-9.088667,-3.1365
09.167,1.7310607,-9.115005,-3.222694
09.197,1.7813405,-9.138947,-3.301705
09.236,1.7430321,-9.12937,-3.1748085
09.272,1.7023294,-9.07909,-3.0981915
09.304,1.7645805,-9.057542,-3.2729738
09.334,1.9058428,-9.117398,-3.2729738
09.375,1.8268317,-9.143736,-3.2298768
09.405,1.6879637,-9.100638,-3.2274826
09.435,1.5921928,-9.059936,-3.2801564
09.466,1.594587,-9.117398,-3.2202997
09.505,1.7430321,-9.103033,-3.1700199
09.537,1.7717633,-9.076695,-3.2250881
09.580,1.6807809,-9.210775,-3.1412885
09.605,1.8172545,-8.971348,-3.1077688
09.637,1.7526091,-9.050359,-3.222694
09.677,1.6927522,-9.131764,-3.1436827
09.707,1.776552,-9.177256,-3.2442424
09.736,1.7095122,-9.136553,-3.2921278
09.777,1.6496553,-9.09585,-3.2274826
09.809,1.5658557,-9.124581,-3.2442424
09.846,1.5921928,-9.110215,-3.354379
09.877,1.637684,-9.124581,-3.265791
09.906,1.6448668,-9.0838785,-3.1915684
09.939,1.7023294,-9.11261,-3.1963568
09.978,1.8316202,-9.11261,-3.1604428
10.006,1.8483802,-9.07909,-3.1987512
10.037,1.7837347,-9.093455,-3.1819913
10.074,1.6759924,-9.103033,-3.2681851
10.105,1.6041641,-9.117398,-3.3064935
10.146,1.6448668,-9.11261,-3.2681851
10.179,1.6688095,-9.031204,-3.2035396
10.208,1.7286664,-9.107821,-3.2466366
10.245,1.8340145,-9.1628895,-3.1843855
10.276,1.8771114,-9.12937,-3.093403
10.315,1.9441512,-9.067119,-3.0527003
10.345,1.9106313,-9.074302,-3.067066
10.375,1.7933118,-9.136553,-3.1700199
10.416,1.6688095,-9.150918,-3.2633965
10.447,1.56825,-9.0838785,-3.265791
10.480,1.5586729,-9.141341,-3.258608
10.518,1.6137413,-9.124581,-3.2274826
10.546,1.6831752,-9.086273,-3.1772027
10.578,1.7190893,-9.11261,-3.1436827
10.617,1.7981004,-9.155706,-3.1365
10.644,1.8076775,-9.119793,-3.1365
10.679,1.8220432,-9.098245,-3.1125572
10.716,1.7909175,-9.136553,-3.1700199
10.746,1.7909175,-9.12937,-3.1556542
10.785,1.7550035,-9.0838785,-3.1365
10.817,1.7358493,-9.100638,-3.172414
10.845,1.7502149,-9.141341,-3.2274826
10.877,1.7406378,-9.153313,-3.2083282
10.917,1.7478206,-9.07909,-3.1221344
10.949,1.7621863,-9.09585,-3.1029801
10.978,1.733455,-9.141341,-3.1748085
11.022,1.7478206,-9.100638,-3.189174
11.049,1.7023294,-9.138947,-3.1652312
11.080,1.7789462,-9.105427,-3.1748085
11.121,1.8196489,-9.143736,-3.15326
11.151,1.7957062,-9.12937,-3.1221344
11.180,1.7550035,-9.131764,-3.1412885
11.225,1.7526091,-9.150918,-3.1269228
11.254,1.7214836,-9.110215,-3.1484714
11.286,1.6927522,-9.122187,-3.1460772
11.317,1.6688095,-9.11261,-3.172414
11.348,1.6879637,-9.143736,-3.1819913
11.389,1.7406378,-9.136553,-3.162837
11.418,1.7406378,-9.124581,-3.1149516
11.451,1.8076775,-9.148524,-3.1221344
11.482,1.7813405,-9.105427,-3.15326
11.520,1.7813405,-9.126976,-3.1508656
11.550,1.7885233,-9.117398,-3.1412885
11.590,1.7933118,-9.115005,-3.15326
11.619,1.7550035,-9.119793,-3.1412885
11.650,1.7502149,-9.100638,-3.205934
11.691,1.7310607,-9.153313,-3.213117
11.729,1.7526091,-9.105427,-3.215511
11.759,1.7286664,-9.115005,-3.1604428
11.787,1.7478206,-9.143736,-3.1772027
11.826,1.7310607,-9.138947,-3.1700199
11.866,1.7741576,-9.117398,-3.1604428
11.888,1.7717633,-9.098245,-3.1508656
11.924,1.759792,-9.124581,-3.15326
11.960,1.7813405,-9.122187,-3.179597
11.993,1.7885233,-9.126976,-3.1843855
12.028,1.7741576,-9.09585,-3.1748085
12.062,1.7095122,-9.100638,-3.1987512
12.090,1.7526091,-9.126976,-3.172414
12.124,1.7358493,-9.11261,-3.1963568
12.154,1.7693691,-9.09585,-3.1149516
12.190,1.8004947,-9.134158,-3.0910087
12.221,1.8411974,-9.126976,-3.162837
12.258,1.7837347,-9.12937,-3.1915684
12.290,1.7286664,-9.14613,-3.1508656
12.322,1.7454263,-9.0838785,-3.172414
12.358,1.7430321,-9.124581,-3.1652312
12.398,1.7406378,-9.138947,-3.1676257
12.429,1.7621863,-9.134158,-3.1748085
12.458,1.7981004,-9.103033,-3.1125572
12.498,1.7430321,-9.153313,-3.1484714
12.528,1.7693691,-9.148524,-3.1580484
12.561,1.7789462,-9.100638,-3.1293173
12.599,1.7957062,-9.117398,-3.1221344
12.628,1.7957062,-9.141341,-3.1293173
12.658,1.7645805,-9.115005,-3.1748085
12.698,1.7119064,-9.11261,-3.1269228
12.728,1.7214836,-9.119793,-3.1700199
12.768,1.7454263,-9.119793,-3.1556542
12.798,1.7382435,-9.138947,-3.1221344
12.827,1.7358493,-9.098245,-3.1652312
12.868,1.7837347,-9.115005,-3.172414
12.898,1.7430321,-9.134158,-3.1772027
12.928,1.7789462,-9.126976,-3.172414
12.968,1.7957062,-9.103033,-3.1365
13.000,1.733455,-9.122187,-3.1652312
13.029,1.733455,-9.153313,-3.222694
13.062,1.7645805,-9.138947,-3.1436827
13.103,1.7166951,-9.071907,-3.179597
13.132,1.7310607,-9.138947,-3.162837
13.163,1.8220432,-9.12937,-3.1173458
13.202,1.8699286,-9.124581,-3.083826
13.232,1.8340145,-9.1628895,-3.0981915
13.269,1.7023294,-9.138947,-3.1269228
13.299,1.6688095,-9.103033,-3.1508656
13.340,1.6975409,-9.141341,-3.1317115
13.371,1.7502149,-9.124581,-3.1365
13.401,1.8052832,-9.119793,-3.1412885
13.432,1.8411974,-9.138947,-3.1580484
13.472,1.8364087,-9.12937,-3.1269228
13.502,1.8268317,-9.057542,-3.1460772
13.533,1.7502149,-9.131764,-3.2250881
13.574,1.7621863,-9.09585,-3.1772027
13.608,1.7143008,-9.11261,-3.1963568
13.644,1.6688095,-9.131764,-3.2011454
13.673,1.6951466,-9.136553,-3.1772027
13.703,1.7741576,-9.138947,-3.1125572
13.741,1.7813405,-9.131764,-3.1748085
13.773,1.7358493,-9.138947,-3.189174
13.803,1.6999351,-9.124581,-3.172414
13.842,1.6975409,-9.071907,-3.1748085
13.873,1.7693691,-9.158101,-3.1652312
13.905,1.7382435,-9.1628895,-3.2083282
13.945,1.7789462,-9.100638,-3.093403
13.974,1.8268317,-9.103033,-3.0886145
14.003,1.8435916,-9.138947,-3.1652312
